# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503170357
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_1028842_1629-3308	LIPO(Sec/SPII)	0.440703	0.000594	0.529453	0.029249	CS pos: 11-12. LST-CV. Pr: 0.5115
megahit_1028843_3-1673	LIPO(Sec/SPII)	0.440703	0.000594	0.529453	0.029249	CS pos: 11-12. LST-CV. Pr: 0.5115
megahit_1028912_102-257	OTHER	0.007531	0.001499	0.001830	0.989140	
megahit_1029252_156-1775	OTHER	0.080068	0.168065	0.007368	0.744499	
megahit_1032422_64-825	SP(Sec/SPI)	0.967088	0.025424	0.006246	0.001243	CS pos: 32-33. AQA-NP. Pr: 0.8203
megahit_1032590_3-740	OTHER	0.007976	0.000844	0.001701	0.989479	
megahit_1032939_40-735	OTHER	0.046002	0.101107	0.001484	0.851406	
megahit_1033026_3-857	LIPO(Sec/SPII)	0.066189	0.083947	0.749487	0.100377	CS pos: 40-41. VAA-CN. Pr: 0.7018
megahit_1033866_65-643	OTHER	0.013231	0.001960	0.002612	0.982197	
megahit_1034353_3-488	OTHER	0.331738	0.001529	0.165829	0.500904	
megahit_1034512_254-934	OTHER	0.002681	0.000531	0.000504	0.996285	
megahit_1034619_3-722	OTHER	0.002159	0.000644	0.000325	0.996872	
megahit_1035341_3-524	OTHER	0.071416	0.007880	0.380422	0.540281	
megahit_1035935_3-677	OTHER	0.028979	0.022330	0.009393	0.939297	
megahit_1035997_173-1132	OTHER	0.221053	0.004946	0.006869	0.767132	
megahit_1037575_2-712	OTHER	0.092019	0.001335	0.004758	0.901887	
megahit_1037612_1-333	LIPO(Sec/SPII)	0.004707	0.000469	0.993592	0.001231	CS pos: 23-24. LSS-CA. Pr: 0.9947
megahit_1038139_650-1225	SP(Sec/SPI)	0.986126	0.000598	0.012155	0.001121	CS pos: 21-22. AFG-AD. Pr: 0.9088
megahit_1038218_213-947	OTHER	0.022124	0.021743	0.005387	0.950746	
megahit_1038327_85-753	OTHER	0.024280	0.002058	0.004546	0.969117	
megahit_1038459_1-573	SP(Sec/SPI)	0.964491	0.000537	0.011167	0.023805	CS pos: 26-27. INA-QV. Pr: 0.8715
megahit_1038879_173-571	OTHER	0.006365	0.015089	0.001200	0.977345	
megahit_1038924_1-486	OTHER	0.021298	0.025986	0.002063	0.950654	
megahit_1039756_2-1042	OTHER	0.008536	0.002922	0.000734	0.987808	
megahit_1039758_1-450	OTHER	0.001519	0.000569	0.000329	0.997584	
megahit_1040127_2-517	OTHER	0.126203	0.295412	0.013525	0.564860	
megahit_1040205_2-472	SP(Sec/SPI)	0.998183	0.000513	0.000832	0.000471	CS pos: 22-23. VQA-DD. Pr: 0.9980
megahit_1040441_1-477	OTHER	0.008374	0.005522	0.000577	0.985526	
megahit_1040474_1-1149	OTHER	0.070127	0.001616	0.009949	0.918309	
megahit_1040736_132-341	OTHER	0.006601	0.001430	0.001432	0.990537	
megahit_1041056_3-569	SP(Sec/SPI)	0.990925	0.000261	0.008429	0.000385	CS pos: 20-21. AQA-QD. Pr: 0.9833
megahit_1041150_1-1479	OTHER	0.017214	0.002179	0.003769	0.976838	
megahit_1041340_71-991	SP(Sec/SPI)	0.495346	0.196040	0.105250	0.203364	CS pos: 36-37. AEA-IF. Pr: 0.3332
megahit_1041532_166-1143	OTHER	0.077924	0.000716	0.133175	0.788185	
megahit_1041584_58-837	OTHER	0.015617	0.098018	0.004590	0.881776	
megahit_1043073_42-1073	OTHER	0.008378	0.004006	0.001054	0.986562	
megahit_1043162_6-272	SP(Sec/SPI)	0.977506	0.004938	0.016447	0.001109	CS pos: 28-29. VYA-GK. Pr: 0.6221
megahit_1043173_3-518	OTHER	0.003632	0.002897	0.000401	0.993071	
megahit_1044163_9-1334	SP(Sec/SPI)	0.996824	0.000267	0.002486	0.000423	CS pos: 22-23. VMA-QE. Pr: 0.9888
megahit_1044183_3-443	OTHER	0.002600	0.000196	0.000588	0.996616	
megahit_1044741_188-1021	OTHER	0.006280	0.000211	0.003766	0.989742	
megahit_1044828_159-644	OTHER	0.038192	0.172184	0.012908	0.776716	
megahit_1045258_3-443	OTHER	0.002778	0.000801	0.000629	0.995793	
megahit_1045273_137-331	OTHER	0.007316	0.006524	0.002724	0.983436	
megahit_1045459_124-558	OTHER	0.003784	0.005869	0.001093	0.989254	
megahit_1045652_24-506	OTHER	0.015643	0.074691	0.073517	0.836149	
megahit_1045685_2-1357	OTHER	0.024556	0.010391	0.004197	0.960856	
megahit_1045781_2-883	OTHER	0.019035	0.001579	0.001934	0.977453	
megahit_1045781_883-1500	OTHER	0.062285	0.012091	0.003593	0.922030	
megahit_1046061_65-883	OTHER	0.003952	0.000286	0.000317	0.995446	
megahit_1046107_1-342	OTHER	0.017403	0.015356	0.001579	0.965662	
megahit_1046107_339-1148	OTHER	0.113429	0.006175	0.004064	0.876332	
megahit_1046117_3-317	OTHER	0.005471	0.003673	0.000990	0.989867	
megahit_1046471_3-269	OTHER	0.010366	0.028139	0.001894	0.959600	
megahit_1047014_336-1040	OTHER	0.002048	0.000210	0.001578	0.996165	
megahit_1047308_116-730	OTHER	0.008800	0.004108	0.000943	0.986149	
megahit_1047751_1-732	SP(Sec/SPI)	0.996384	0.001009	0.001581	0.001026	CS pos: 22-23. ATA-DD. Pr: 0.7773
megahit_1049767_2-202	OTHER	0.015428	0.002902	0.001371	0.980299	
megahit_1049767_228-491	OTHER	0.003686	0.000162	0.013787	0.982366	
megahit_1049826_120-689	OTHER	0.026134	0.008478	0.004761	0.960627	
megahit_1050959_151-1206	OTHER	0.005732	0.000353	0.000471	0.993443	
megahit_1051227_1-426	OTHER	0.002056	0.000409	0.000318	0.997218	
megahit_1051380_591-1232	SP(Sec/SPI)	0.475307	0.004139	0.256041	0.264512	CS pos: 28-29. VQA-VD. Pr: 0.4496
megahit_1051902_1-1233	OTHER	0.003228	0.001571	0.000609	0.994591	
megahit_1051916_3-506	OTHER	0.096089	0.006897	0.021893	0.875120	
megahit_1052136_103-1023	OTHER	0.008929	0.021928	0.001435	0.967709	
megahit_1052264_2-760	OTHER	0.070558	0.003435	0.013821	0.912185	
megahit_1052577_347-628	OTHER	0.019128	0.033295	0.002241	0.945336	
megahit_1052946_2-1126	OTHER	0.007981	0.001816	0.000911	0.989292	
megahit_1053592_1-219	OTHER	0.015585	0.002834	0.003568	0.978012	
megahit_1053773_2-250	OTHER	0.012501	0.007904	0.003310	0.976286	
megahit_1054075_3-671	OTHER	0.131071	0.016837	0.017037	0.835055	
megahit_1054195_1-606	SP(Sec/SPI)	0.662450	0.004418	0.176254	0.156878	CS pos: 30-31. GQC-AD. Pr: 0.4000
megahit_1054199_2-481	OTHER	0.004498	0.000473	0.000205	0.994824	
megahit_1054458_2-622	OTHER	0.209785	0.137589	0.029161	0.623466	
megahit_1054777_2-535	LIPO(Sec/SPII)	0.143352	0.007110	0.549666	0.299871	CS pos: 17-18. HLA-CA. Pr: 0.5468
megahit_1054782_1-384	OTHER	0.088811	0.009567	0.008234	0.893389	
megahit_1054852_3-746	SP(Sec/SPI)	0.981710	0.000146	0.016772	0.001372	CS pos: 19-20. VSA-QV. Pr: 0.8962
megahit_1054884_3-998	OTHER	0.181156	0.025569	0.070800	0.722475	
megahit_1055027_3-704	OTHER	0.009176	0.004079	0.001485	0.985259	
megahit_1055588_137-388	OTHER	0.181742	0.130850	0.007312	0.680096	
megahit_1056693_255-602	OTHER	0.000946	0.000455	0.000700	0.997899	
megahit_1058084_3-380	OTHER	0.006355	0.001724	0.000739	0.991182	
megahit_1058882_2-316	OTHER	0.005755	0.001347	0.001488	0.991410	
megahit_1059341_3-842	OTHER	0.004567	0.002278	0.001399	0.991757	
megahit_1059454_154-753	OTHER	0.064926	0.005335	0.004083	0.925656	
megahit_1059572_329-736	OTHER	0.012327	0.005486	0.001343	0.980844	
megahit_1059683_351-839	OTHER	0.000977	0.000087	0.000969	0.997967	
megahit_1059683_853-2004	OTHER	0.005106	0.001082	0.000754	0.993059	
megahit_1060636_289-549	OTHER	0.003995	0.007220	0.001043	0.987742	
megahit_1060810_121-300	OTHER	0.049417	0.000913	0.009439	0.940231	
megahit_1060987_472-897	OTHER	0.031016	0.083837	0.011549	0.873598	
megahit_1061313_136-963	SP(Sec/SPI)	0.979871	0.018237	0.000635	0.001257	CS pos: 29-30. AEA-AD. Pr: 0.9832
megahit_1061315_136-1089	SP(Sec/SPI)	0.979871	0.018237	0.000635	0.001257	CS pos: 29-30. AEA-AD. Pr: 0.9832
megahit_1061554_295-798	OTHER	0.011174	0.001743	0.006968	0.980115	
megahit_1061918_160-1194	OTHER	0.010483	0.000449	0.000548	0.988520	
megahit_1062004_612-1376	LIPO(Sec/SPII)	0.001112	0.000184	0.997454	0.001250	CS pos: 20-21. LLG-CS. Pr: 0.9988
megahit_1062860_3-617	OTHER	0.005128	0.001328	0.001340	0.992204	
megahit_1063047_416-841	OTHER	0.005660	0.000231	0.000540	0.993568	
megahit_1063418_1-132	OTHER	0.079596	0.010621	0.024145	0.885639	
megahit_1063990_2-856	OTHER	0.009210	0.000969	0.000814	0.989008	
megahit_1064206_1-387	OTHER	0.003815	0.001778	0.000771	0.993637	
megahit_1064336_117-698	OTHER	0.042965	0.003923	0.001457	0.951655	
megahit_1064581_1-999	OTHER	0.009407	0.006475	0.001537	0.982581	
megahit_1064652_3-269	OTHER	0.020188	0.004824	0.003388	0.971600	
megahit_1065477_50-985	SP(Sec/SPI)	0.996045	0.000221	0.002535	0.001200	CS pos: 18-19. VLA-DS. Pr: 0.9818
megahit_1065644_50-391	OTHER	0.007270	0.004061	0.001437	0.987232	
megahit_1067529_1-699	OTHER	0.003366	0.001362	0.000579	0.994693	
megahit_1067899_1-327	OTHER	0.005210	0.001402	0.000452	0.992936	
megahit_1068157_25-627	SP(Sec/SPI)	0.768263	0.002346	0.115321	0.114070	CS pos: 18-19. ASA-VR. Pr: 0.3771
megahit_1068722_2-1231	SP(Sec/SPI)	0.586037	0.379164	0.024676	0.010123	CS pos: 29-30. GFA-QS. Pr: 0.4076
megahit_1068775_42-590	OTHER	0.019077	0.001081	0.001575	0.978267	
megahit_1069186_2-1324	OTHER	0.067000	0.030404	0.012672	0.889924	
megahit_1069744_443-703	SP(Sec/SPI)	0.610381	0.005198	0.009604	0.374818	CS pos: 25-26. SLA-VT. Pr: 0.5585
megahit_1069801_2-823	OTHER	0.003932	0.000533	0.000528	0.995008	
megahit_1071650_100-558	OTHER	0.007504	0.000305	0.000902	0.991289	
megahit_1072559_71-811	OTHER	0.032346	0.350646	0.030683	0.586326	
megahit_1072726_45-809	SP(Sec/SPI)	0.934955	0.063019	0.001612	0.000414	CS pos: 31-32. AEA-TT. Pr: 0.9380
megahit_1073246_118-600	SP(Sec/SPI)	0.996002	0.000380	0.003284	0.000334	CS pos: 19-20. MFA-DD. Pr: 0.9633
megahit_1074518_3-473	OTHER	0.025159	0.024028	0.002021	0.948793	
megahit_1074805_24-704	SP(Sec/SPI)	0.911600	0.035470	0.009257	0.043673	CS pos: 26-27. ASA-QS. Pr: 0.7044
megahit_1075164_3-656	SP(Sec/SPI)	0.924563	0.000210	0.070226	0.005001	CS pos: 20-21. LTA-DE. Pr: 0.5465
megahit_1075441_18-1103	SP(Sec/SPI)	0.957644	0.001595	0.019747	0.021014	CS pos: 24-25. VSA-HN. Pr: 0.4262
megahit_1075457_95-244	OTHER	0.012204	0.009300	0.003151	0.975345	
megahit_1076030_3-1130	OTHER	0.004978	0.001203	0.000930	0.992889	
megahit_1076258_2-430	OTHER	0.003719	0.000467	0.000359	0.995455	
megahit_1076300_110-859	OTHER	0.005939	0.000334	0.001076	0.992652	
megahit_1076556_3-581	SP(Sec/SPI)	0.994280	0.000173	0.005137	0.000411	CS pos: 22-23. AQA-QD. Pr: 0.9853
megahit_1076723_1-231	OTHER	0.008737	0.001265	0.000520	0.989478	
megahit_1076889_3-392	OTHER	0.006335	0.003263	0.001995	0.988406	
megahit_1077312_2-823	SP(Sec/SPI)	0.997451	0.001555	0.000591	0.000403	CS pos: 23-24. ALA-HE. Pr: 0.9955
megahit_1077312_988-1119	OTHER	0.038861	0.013484	0.015013	0.932643	
megahit_1077693_8-640	OTHER	0.028795	0.001119	0.005133	0.964953	
megahit_1077766_2-697	OTHER	0.004123	0.001254	0.000710	0.993913	
megahit_1078502_18-1226	SP(Sec/SPI)	0.996951	0.000867	0.001749	0.000433	CS pos: 22-23. ASA-AP. Pr: 0.9751
megahit_1078550_271-561	LIPO(Sec/SPII)	0.000683	0.000086	0.998918	0.000314	CS pos: 18-19. FSG-CK. Pr: 0.9997
megahit_1078550_558-1259	OTHER	0.049841	0.010396	0.005598	0.934165	
megahit_1078880_3-683	OTHER	0.012649	0.013649	0.002509	0.971194	
megahit_1078888_524-1012	OTHER	0.436219	0.006606	0.092410	0.464766	
megahit_1079195_3-866	OTHER	0.002485	0.003686	0.000534	0.993296	
megahit_1079307_1-771	LIPO(Sec/SPII)	0.002466	0.000160	0.997001	0.000373	CS pos: 23-24. LAS-CS. Pr: 0.9982
megahit_1079345_2-400	SP(Sec/SPI)	0.993519	0.000999	0.004467	0.001015	CS pos: 23-24. ANA-QA. Pr: 0.8885
megahit_1079345_406-1179	SP(Sec/SPI)	0.989328	0.006710	0.002751	0.001211	CS pos: 28-29. AFA-GP. Pr: 0.9304
megahit_1079459_312-1181	OTHER	0.001256	0.001283	0.000140	0.997320	
megahit_1080019_3-653	OTHER	0.004221	0.002761	0.000346	0.992672	
megahit_1080394_2-790	OTHER	0.015668	0.001896	0.001865	0.980572	
megahit_1080738_71-397	OTHER	0.001630	0.000739	0.000405	0.997226	
megahit_1080863_162-986	SP(Sec/SPI)	0.995344	0.000756	0.003100	0.000800	CS pos: 22-23. ANA-EL. Pr: 0.8710
megahit_1080876_2-961	OTHER	0.014879	0.000801	0.002455	0.981865	
megahit_1080997_3-434	OTHER	0.006853	0.009051	0.002941	0.981155	
megahit_1081135_304-591	OTHER	0.007945	0.002076	0.001180	0.988799	
megahit_1081571_2-451	OTHER	0.003484	0.004343	0.000411	0.991762	
megahit_1081700_2-442	OTHER	0.014527	0.000968	0.002665	0.981840	
megahit_1081733_19-738	OTHER	0.001257	0.001068	0.000178	0.997498	
megahit_1081888_150-503	OTHER	0.001677	0.002307	0.000341	0.995675	
megahit_1082407_1-576	OTHER	0.006641	0.001197	0.001474	0.990688	
megahit_1082903_40-738	LIPO(Sec/SPII)	0.028256	0.000041	0.971534	0.000169	CS pos: 16-17. LPA-CQ. Pr: 0.9704
megahit_1083309_196-1035	OTHER	0.006540	0.000808	0.002078	0.990574	
megahit_1083387_142-696	OTHER	0.009653	0.001309	0.001627	0.987410	
megahit_1083658_129-506	LIPO(Sec/SPII)	0.000947	0.000126	0.998756	0.000172	CS pos: 19-20. LSA-CD. Pr: 0.9996
megahit_1084159_3-476	OTHER	0.008929	0.005071	0.000940	0.985059	
megahit_1084182_27-1139	OTHER	0.005946	0.000673	0.001202	0.992179	
megahit_1084192_33-506	OTHER	0.007023	0.000287	0.000465	0.992225	
megahit_1084388_35-367	OTHER	0.010944	0.027441	0.003686	0.957929	
megahit_1084770_481-2499	OTHER	0.068035	0.010851	0.002830	0.918284	
megahit_1084770_2558-4534	OTHER	0.020389	0.035337	0.002943	0.941331	
megahit_1084771_3-2066	OTHER	0.017694	0.010238	0.002072	0.969996	
megahit_1084903_1-717	OTHER	0.002717	0.000282	0.000303	0.996699	
megahit_1085052_3-470	OTHER	0.006562	0.003197	0.000684	0.989557	
megahit_1085248_3-395	OTHER	0.002746	0.003884	0.000533	0.992837	
megahit_1085419_1-654	TAT(Tat/SPI)	0.058514	0.570906	0.045359	0.325220	CS pos: 38-39. SAA-SP. Pr: 0.1174
megahit_1085530_5-475	OTHER	0.016178	0.001707	0.001254	0.980861	
megahit_1086258_2-961	OTHER	0.003135	0.000383	0.000517	0.995964	
megahit_1086416_687-1601	OTHER	0.004451	0.010224	0.000540	0.984784	
megahit_1086870_3-539	SP(Sec/SPI)	0.997367	0.000916	0.001022	0.000694	CS pos: 23-24. AFA-ND. Pr: 0.7910
megahit_1086894_1-894	SP(Sec/SPI)	0.562593	0.082749	0.022248	0.332410	CS pos: 41-42. VRA-TP. Pr: 0.5112
megahit_1087352_57-4193	SP(Sec/SPI)	0.985369	0.001303	0.005202	0.008125	CS pos: 31-32. AFA-AF. Pr: 0.9517
megahit_1087551_2-529	OTHER	0.004937	0.001323	0.000741	0.992999	
megahit_1087558_1-1275	OTHER	0.001404	0.000120	0.000303	0.998173	
megahit_1087703_3-647	SP(Sec/SPI)	0.708729	0.017276	0.043613	0.230381	CS pos: 28-29. VRA-QL. Pr: 0.5094
megahit_1087750_2-1318	OTHER	0.098880	0.023059	0.012238	0.865823	
megahit_1087751_2-1318	OTHER	0.098880	0.023059	0.012238	0.865823	
megahit_1087752_2-1318	OTHER	0.098880	0.023059	0.012238	0.865823	
megahit_1088399_2-550	OTHER	0.003382	0.000397	0.000295	0.995926	
megahit_1089517_1-387	OTHER	0.142700	0.067796	0.030248	0.759255	
megahit_1089618_162-1259	LIPO(Sec/SPII)	0.184247	0.000064	0.806034	0.009656	CS pos: 14-15. CFS-CQ. Pr: 0.7375
megahit_1089688_21-701	OTHER	0.003813	0.003043	0.000443	0.992701	
megahit_1089716_1-495	OTHER	0.010298	0.000614	0.002120	0.986967	
megahit_1090095_3-818	OTHER	0.021084	0.006427	0.004964	0.967525	
megahit_1090611_3-1052	OTHER	0.013694	0.004188	0.003052	0.979067	
megahit_1090633_93-371	OTHER	0.008337	0.017633	0.001583	0.972447	
megahit_1090972_2-778	OTHER	0.005538	0.035874	0.001234	0.957354	
megahit_1091133_105-563	OTHER	0.073677	0.001042	0.044006	0.881275	
megahit_1091489_3-635	OTHER	0.007442	0.014394	0.001334	0.976830	
megahit_1092064_2-460	OTHER	0.007419	0.000921	0.000375	0.991285	
megahit_1092505_3-497	OTHER	0.029481	0.031934	0.008805	0.929780	
megahit_1093089_2-340	OTHER	0.056487	0.002444	0.002473	0.938596	
megahit_1093116_1-807	OTHER	0.012126	0.004376	0.001370	0.982128	
megahit_1093424_3-482	OTHER	0.004930	0.004693	0.000821	0.989557	
megahit_1093582_3-602	OTHER	0.007809	0.005503	0.002550	0.984139	
megahit_1093889_1-201	OTHER	0.010114	0.016389	0.002519	0.970977	
megahit_1094088_40-510	OTHER	0.012185	0.008111	0.001594	0.978111	
megahit_1094721_190-264	OTHER	0.058748	0.030371	0.029337	0.881544	
megahit_1094856_61-897	OTHER	0.001161	0.000380	0.000540	0.997919	
megahit_1095817_1-636	OTHER	0.006250	0.000485	0.001926	0.991338	
megahit_1096515_2-973	OTHER	0.001759	0.000350	0.000259	0.997632	
megahit_1096584_3-365	OTHER	0.003535	0.003770	0.000647	0.992047	
megahit_1096599_2-319	OTHER	0.020547	0.000338	0.163064	0.816050	
megahit_1097008_2-712	OTHER	0.022250	0.024170	0.002755	0.950824	
megahit_1097314_63-863	OTHER	0.004389	0.001355	0.000481	0.993775	
megahit_1097862_133-888	OTHER	0.011500	0.003746	0.006158	0.978596	
megahit_1098179_1-456	SP(Sec/SPI)	0.981599	0.000314	0.017880	0.000207	CS pos: 23-24. ANA-AY. Pr: 0.9458
megahit_1100377_152-1069	OTHER	0.003115	0.001692	0.001246	0.993947	
megahit_1101862_1-786	OTHER	0.001681	0.000587	0.000347	0.997385	
megahit_1102497_453-692	OTHER	0.020543	0.008617	0.016920	0.953920	
megahit_1102497_715-1104	OTHER	0.002731	0.015447	0.003002	0.978821	
megahit_1103222_1-726	OTHER	0.004596	0.000913	0.001038	0.993454	
megahit_1103345_30-458	OTHER	0.161421	0.036824	0.042047	0.759708	
megahit_1103360_585-1460	OTHER	0.002799	0.001775	0.000245	0.995181	
megahit_1104097_3-719	OTHER	0.001679	0.000926	0.000211	0.997183	
megahit_1104142_338-1105	SP(Sec/SPI)	0.967887	0.001900	0.027824	0.002388	CS pos: 22-23. ASA-ET. Pr: 0.5662
megahit_1104249_160-2013	SP(Sec/SPI)	0.940100	0.005368	0.047538	0.006994	CS pos: 23-24. LPA-QE. Pr: 0.3527
megahit_1104388_641-1654	OTHER	0.002134	0.000530	0.000383	0.996952	
megahit_1105068_3-656	LIPO(Sec/SPII)	0.000803	0.000408	0.998492	0.000297	CS pos: 21-22. LAS-CT. Pr: 0.9993
megahit_1105347_2-364	OTHER	0.030170	0.002291	0.003875	0.963664	
megahit_1105886_3-761	OTHER	0.002410	0.000204	0.009851	0.987535	
megahit_1106318_1-1587	OTHER	0.080044	0.029437	0.004701	0.885818	
megahit_1107575_249-905	OTHER	0.006354	0.000893	0.001711	0.991041	
megahit_1107641_1-600	OTHER	0.001687	0.001814	0.000216	0.996283	
megahit_1107736_3-1403	OTHER	0.161583	0.068844	0.010106	0.759467	
megahit_1107896_2-379	OTHER	0.072655	0.001192	0.001945	0.924208	
megahit_1107909_24-1076	OTHER	0.007082	0.004931	0.001604	0.986383	
megahit_1108097_56-529	OTHER	0.041759	0.003086	0.008805	0.946351	
megahit_1108608_1-1098	OTHER	0.007056	0.001386	0.004779	0.986779	
megahit_1108613_2-1216	OTHER	0.009539	0.086930	0.003932	0.899600	
megahit_1108646_81-1115	LIPO(Sec/SPII)	0.001324	0.000104	0.998019	0.000553	CS pos: 16-17. LTS-CS. Pr: 0.9990
megahit_1108831_1-708	OTHER	0.067672	0.008317	0.012433	0.911579	
megahit_1108831_787-1239	OTHER	0.012128	0.001067	0.001235	0.985571	
megahit_1108833_1-693	OTHER	0.067672	0.008317	0.012433	0.911579	
megahit_1109299_1-474	OTHER	0.049243	0.069806	0.011587	0.869364	
megahit_1109312_3-701	OTHER	0.004138	0.000614	0.000232	0.995016	
megahit_1109468_2-865	SP(Sec/SPI)	0.919377	0.002935	0.038662	0.039027	CS pos: 22-23. LGA-AE. Pr: 0.5057
megahit_1109525_1-864	SP(Sec/SPI)	0.967334	0.027267	0.004263	0.001136	CS pos: 29-30. AVA-AD. Pr: 0.8852
megahit_1109795_2-1045	OTHER	0.004754	0.015890	0.000799	0.978557	
megahit_1109840_9-2333	LIPO(Sec/SPII)	0.464163	0.000308	0.510542	0.024988	CS pos: 12-13. FMA-CM. Pr: 0.2948
megahit_1110003_56-1084	SP(Sec/SPI)	0.938555	0.000223	0.059363	0.001859	CS pos: 20-21. TKA-QD. Pr: 0.9300
megahit_1110312_3-788	OTHER	0.007745	0.003404	0.002915	0.985936	
megahit_1110365_1-450	OTHER	0.029657	0.000338	0.012601	0.957404	
megahit_1110585_1-924	OTHER	0.084627	0.089088	0.009983	0.816303	
megahit_1110996_2-907	OTHER	0.010934	0.006590	0.001766	0.980710	
megahit_1110998_1-555	OTHER	0.018323	0.001731	0.001248	0.978697	
megahit_1111246_3-563	OTHER	0.346737	0.009052	0.011845	0.632366	
megahit_1111254_208-717	OTHER	0.016300	0.014194	0.000866	0.968640	
megahit_1111281_2-628	OTHER	0.118286	0.011531	0.014220	0.855963	
megahit_1111830_1-642	OTHER	0.103871	0.006775	0.007972	0.881382	
megahit_1112351_117-740	TAT(Tat/SPI)	0.017151	0.757316	0.000683	0.224850	CS pos: 47-48. AKA-AK. Pr: 0.5850
megahit_1112989_2-1198	SP(Sec/SPI)	0.889362	0.091722	0.011990	0.006926	CS pos: 30-31. MQA-AP. Pr: 0.8543
megahit_1113227_2-805	OTHER	0.013810	0.001722	0.001919	0.982548	
megahit_1114126_53-1381	SP(Sec/SPI)	0.973764	0.000404	0.025131	0.000701	CS pos: 21-22. LFA-HE. Pr: 0.9653
megahit_1114127_53-1381	SP(Sec/SPI)	0.973764	0.000404	0.025131	0.000701	CS pos: 21-22. LFA-HE. Pr: 0.9653
megahit_1114127_1433-2731	SP(Sec/SPI)	0.988474	0.006216	0.002527	0.002783	CS pos: 23-24. ASA-QP. Pr: 0.9462
megahit_1114593_122-235	OTHER	0.033331	0.017642	0.010019	0.939008	
megahit_1115230_3-752	SP(Sec/SPI)	0.823287	0.030267	0.031616	0.114829	CS pos: 29-30. AHA-VA. Pr: 0.4012
megahit_1115544_8-598	OTHER	0.007075	0.007764	0.000621	0.984541	
megahit_1116555_240-779	OTHER	0.002283	0.002823	0.000346	0.994548	
megahit_1116642_38-652	SP(Sec/SPI)	0.995983	0.000797	0.001064	0.002156	CS pos: 20-21. AFA-DF. Pr: 0.9907
megahit_1116755_3-278	OTHER	0.013196	0.007050	0.002320	0.977434	
megahit_1116806_1-279	OTHER	0.015774	0.010385	0.003909	0.969932	
megahit_1117051_1-738	OTHER	0.034867	0.001105	0.007251	0.956777	
megahit_1117406_111-428	OTHER	0.004689	0.000905	0.000675	0.993732	
megahit_1117690_3-833	OTHER	0.002654	0.000582	0.000362	0.996403	
megahit_1117885_2-595	OTHER	0.004874	0.002744	0.001397	0.990985	
megahit_1117915_179-658	OTHER	0.013611	0.005787	0.003004	0.977598	
megahit_1117928_2-1315	OTHER	0.038781	0.003312	0.008018	0.949890	
megahit_1118042_2-553	OTHER	0.035010	0.005886	0.003485	0.955620	
megahit_1118216_2-157	OTHER	0.011666	0.000883	0.016319	0.971132	
megahit_1119266_106-885	TAT(Tat/SPI)	0.109123	0.888790	0.000981	0.001105	CS pos: 33-34. ADA-AA. Pr: 0.7831
megahit_1120625_8-1156	SP(Sec/SPI)	0.899301	0.000667	0.079305	0.020727	CS pos: 23-24. SYG-QG. Pr: 0.5794
megahit_1120796_368-1147	OTHER	0.002173	0.000589	0.000206	0.997033	
megahit_1121200_1-576	OTHER	0.052841	0.020858	0.014234	0.912068	
megahit_1121278_67-447	OTHER	0.012635	0.004585	0.001252	0.981528	
megahit_1121657_1-762	OTHER	0.027109	0.013161	0.008003	0.951727	
megahit_1121911_2-721	OTHER	0.385477	0.001549	0.154676	0.458298	
megahit_1122005_3-593	OTHER	0.001693	0.002418	0.000268	0.995620	
megahit_1122764_219-1046	SP(Sec/SPI)	0.988198	0.006184	0.004034	0.001584	CS pos: 24-25. VSA-TE. Pr: 0.9758
megahit_1122777_3-1469	SP(Sec/SPI)	0.997322	0.001781	0.000751	0.000146	CS pos: 25-26. VHA-AG. Pr: 0.9635
megahit_1122780_26-1384	OTHER	0.049362	0.002410	0.001910	0.946318	
megahit_1122901_2-1552	SP(Sec/SPI)	0.798786	0.165717	0.018989	0.016509	CS pos: 18-19. VRA-QS. Pr: 0.7054
megahit_1123087_2-307	OTHER	0.003336	0.000933	0.001099	0.994631	
megahit_1123464_2-631	OTHER	0.030467	0.000990	0.000584	0.967959	
megahit_1123832_948-1229	OTHER	0.011698	0.002048	0.010037	0.976217	
megahit_1124213_3-215	OTHER	0.012482	0.004717	0.002177	0.980623	
megahit_1124213_324-920	OTHER	0.026921	0.000866	0.054061	0.918152	
megahit_1124289_112-534	SP(Sec/SPI)	0.884630	0.003904	0.062145	0.049321	CS pos: 23-24. AVA-GT. Pr: 0.6718
megahit_1124454_3-3479	SP(Sec/SPI)	0.980384	0.008065	0.006863	0.004687	CS pos: 22-23. ASA-SV. Pr: 0.9083
megahit_1124614_63-386	OTHER	0.039819	0.009050	0.034681	0.916451	
